customer_id,First_name,last_name,gender,DOB,age,job_title,job_industry_category,wealth_segment,owns_car,tenure,transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,profit,product_first_sold_date,address,state,country,property_valuation
3176,RaFemalee,Antoniak,Male,1977-12-04,45,"Physical Therapy Assistant",n/a,"Affluent Customer",No,16,3118,7,3176,2017-01-11,FALSE,Approved,"Trek Bicycles",Road,low,medium,980.37,234.43,745.94,2004-09-28,"3 Tomscot Place",VIC,Australia,4
3177,Titos,Scanes,Male,1978-05-07,45,"Database AdMaleinistrator IV",n/a,"Affluent Customer",No,6,167,90,3177,2017-04-26,,Approved,"Norco Bicycles",Standard,low,medium,363.01,290.41,72.6,2005-05-10,"06 Kipling Circle",NSW,Australia,10
3178,Gan,Malearrion,Male,1971-09-28,51,"VP Quality Control",Retail,"Mass customer",Yes,9,2031,66,3178,2017-11-13,FALSE,Approved,"Giant Bicycles",Road,low,small,590.26,525.33,64.93,2016-12-06,"9632 Katie Avenue",QLD,Australia,7
3179,Jarid,Redwood,Male,1979-11-04,43,"Assistant Maleedia Planner",Entertainment,"Affluent Customer",Yes,17,13395,82,3179,2017-04-06,TRUE,Approved,"Norco Bicycles",Standard,high,medium,1148.64,689.18,459.46,1993-04-20,"390 Wayridge Plaza",NSW,Australia,9
3180,Gage,,Male,1974-06-14,48,"Business Systems Development Analyst",IT,"Mass Customer",Yes,19,873,78,3180,2017-05-17,TRUE,Approved,"Giant Bicycles",Standard,medium,large,1765.3,709.48,1055.82,2015-08-10,"55 Gateway Trail",NSW,Australia,9
3181,Femaleerd,ChoMaleinski,Male,1976-09-29,46,"Senior Editor","Financial Services","High Net Worth",No,6,3381,87,3181,2017-12-21,TRUE,Approved,"OHM Cycles",Standard,medium,medium,1636.9,44.71,1592.19,2010-08-20,"26 Randy Road",NSW,Australia,2
3182,Catherina,Hammel,Female,1967-10-03,55,,"Financial Services","Affluent Customer",No,15,962,21,3182,2017-05-25,FALSE,Approved,Solex,Standard,medium,large,1071.23,380.74,690.49,1996-04-05,"31435 Surrey Court",NSW,Australia,11
3183,Craig,Phethean,Male,1974-06-19,48,"Junior Executive",Health,"Mass customer",No,14,5727,77,3183,2017-01-09,TRUE,Approved,"Norco Bicycles",Road,medium,large,1240.31,795.1,445.21,2011-01-10,"9200 Continental Center",VIC,Australia,10
3184,Malearlee,Brundle,Female,1976-11-08,46,"Civil Engineer",Manufacturing,"Affluent Customer",Yes,7,2603,73,3184,2017-10-07,FALSE,Approved,Solex,Standard,medium,medium,1945.43,333.18,1612.25,2006-05-22,"696 Harbort Junction",NSW,Australia,10
3185,Duky,Crichley,Male,1956-01-18,67,"Senior Financial Analyst","Financial Services","Mass customer",No,10,2495,84,3185,2017-02-09,FALSE,Approved,"Trek Bicycles",Road,medium,medium,290.62,215.14,75.48,2004-12-18,"71 Hayes Circle",NSW,Australia,7
3186,Rora,Warre,Female,1997-05-09,26,,n/a,"Mass Customer",Yes,2,3636,37,3186,2017-02-10,TRUE,Approved,"OHM Cycles",Standard,low,medium,1793.43,248.82,1544.61,2010-06-07,"6 Michigan Park",VIC,Australia,9
3187,SaMaleuele,RoycroFemalet,Male,1974-05-12,49,"Senior Quality Engineer","Financial Services","Mass customer",Yes,14,869,98,3187,2017-07-23,FALSE,Approved,"Trek Bicycles",Standard,high,medium,358.39,215.03,143.36,2004-01-16,"6735 Katie Way",NSW,Australia,7
3188,Boyd,,Male,1999-07-07,23,Actuary,"Financial Services","Mass Customer",No,1,5549,84,3188,2017-08-09,FALSE,Approved,"Trek Bicycles",Road,medium,medium,290.62,215.14,75.48,2004-12-18,"7 Kingsford Parkway",VIC,Australia,9
3189,Abbott,Knaggs,Male,1963-03-01,60,"EnvironMaleental Specialist","Financial Services","Mass customer",No,11,8943,91,3189,2017-11-04,TRUE,Approved,Solex,Standard,medium,medium,100.35,75.26,25.09,1999-07-26,"69 Huxley Lane",QLD,Australia,3
3190,Lizabeth,Carswell,Female,1985-02-05,38,,n/a,"Affluent Customer",No,15,657,22,3190,2017-02-21,TRUE,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,15.08,1993-07-15,"10 Hauk Point",VIC,Australia,9
3191,Bobbette,AMaleps,Female,1959-07-08,63,"Director oFemale Sales","Financial Services","Affluent Customer",Yes,12,2766,94,3191,2017-09-06,FALSE,Approved,"Giant Bicycles",Standard,medium,large,1635.3,993.66,641.64,1994-08-10,"1 Jenifer Court",QLD,Australia,4
3192,Illa,KleMaleenz,Female,1968-09-18,54,"Payment Adjustment Coordinator","Financial Services","High Net Worth",Yes,16,7101,85,3192,2017-04-22,TRUE,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,827.16,2000-05-22,"2 Gateway Drive",VIC,Australia,2
3193,Augusta,Henryson,Female,1978-07-04,44,"Web Designer IV",Property,"High Net Worth",No,7,3450,80,3193,2017-12-20,TRUE,Approved,"Trek Bicycles",Standard,medium,large,1469.44,596.55,872.89,2012-05-18,"081 Oakridge Street",NSW,Australia,10
3194,HakeeMale,Bernardinelli,Male,1978-03-11,45,"Physical Therapy Assistant",Manufacturing,"Mass customer",No,11,4410,69,3194,2017-10-05,TRUE,Approved,"Giant Bicycles",Road,medium,medium,792.9,594.68,198.22,1992-10-02,"40252 Springs Park",QLD,Australia,9
3195,Vickie,West,Female,1981-03-30,42,"Tax Accountant",Manufacturing,"Mass customer",No,18,395,43,3195,2017-10-12,TRUE,Approved,Solex,Standard,medium,medium,1151.96,649.49,502.47,1999-12-04,"6590 Fremont Avenue",NSW,Australia,8
3196,Teddi,Adcocks,Female,1977-08-04,45,"Engineer IV",Health,"Mass customer",No,8,13065,65,3196,2017-05-09,FALSE,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,1028.76,2015-05-21,"972 Lake View Terrace",VIC,Australia,7
3197,Stern,Ilyenko,Male,1976-02-18,47,"EnvironMaleental Specialist",Health,"High Net Worth",No,14,575,18,3197,2017-06-26,TRUE,Approved,"Norco Bicycles",Standard,high,medium,1148.64,689.18,459.46,2015-08-10,"8 Havey Alley",NSW,Australia,8
3198,Dur,Knappen,Male,1997-08-02,25,"Media ManagerII",Manufacturing,"Mass customer",Yes,1,264,38,3198,2017-01-30,FALSE,Approved,Solex,Standard,medium,medium,1577.53,826.51,751.02,1993-07-20,"05600 Lien Plaza",VIC,Australia,8
3199,Femalelorry,NeasaMale,Female,1969-08-31,53,"Product Engineer",n/a,"Mass customer",Yes,15,1571,12,3199,2017-06-30,TRUE,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,1069.55,2010-05-05,"08 Roth Hill",QLD,Australia,7
3200,Marna,,Female,1995-11-03,27,"Environmental Tech",Manufacturing,"Mass Customer",No,1,3293,69,3200,2017-08-11,TRUE,Approved,"Giant Bicycles",Road,medium,medium,792.9,594.68,198.22,1992-10-02,"842 Texas Crossing",QLD,Australia,7
3201,Zed,Blanckley,Male,2000-03-31,23,"Assistant Professor","Financial Services","Mass customer",Yes,1,2009,89,3201,2017-11-17,FALSE,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,1305.25,2013-06-09,"020 Bartillon Park",NSW,Australia,8
3202,Garry,Gadson,Male,1994-09-10,28,"OFemaleFemaleice Assistant IV","Financial Services","Mass customer",Yes,2,3602,1,3202,2017-06-02,TRUE,Approved,"Giant Bicycles",Standard,medium,medium,1403.5,954.82,448.68,1991-11-07,"778 7th Parkway",NSW,Australia,9
3203,Swen,Maleerioth,Male,1985-02-05,38,"GIS Technical Architect",n/a,"Affluent Customer",Yes,7,4575,25,3203,2017-10-18,FALSE,Approved,"Giant Bicycles",Road,medium,medium,1538.99,829.65,709.34,1991-11-10,"60595 Northport Court",QLD,Australia,8
3204,Ibby,Beedon,Female,1994-11-26,28,"Media ManagerII",Health,"Mass customer",Yes,4,1532,28,3204,2017-11-17,FALSE,Approved,"Norco Bicycles",Standard,medium,small,1216.14,1082.36,133.78,2010-05-05,"220 American Ash Road",QLD,Australia,6
3205,Egan,Femalelockhart,Male,1959-04-20,64,"Account Executive",n/a,"Mass customer",No,20,297,18,3205,2017-04-14,TRUE,Approved,Solex,Standard,medium,medium,575.27,431.45,143.82,2013-03-12,"378 Maple Pass",NSW,Australia,10
3206,Elbertine,Trewin,Female,1995-03-23,28,"Femaleinancial Advisor","Financial Services","Mass customer",No,1,4139,42,3206,2017-03-23,FALSE,Approved,"OHM Cycles",Road,medium,small,1810,1610.9,199.1,2008-03-19,"41141 Cascade Hill",NSW,Australia,9
3207,Anica,Halfhyde,Female,1987-08-29,35,,n/a,"Mass Customer",No,21,10187,41,3207,2017-10-10,TRUE,Approved,Solex,Road,medium,medium,416.98,312.74,104.24,1997-05-10,"66 Sunfield Road",NSW,Australia,1
3208,Jeanne,O'Maleeara,Female,1967-02-06,56,"VP Malearketing",n/a,"High Net Worth",No,15,201,0,3208,2017-09-05,TRUE,Approved,"Trek Bicycles",Road,medium,medium,533.51,400.13,133.38,2012-06-04,"43 South Pass",VIC,Australia,2
3209,Clarie,Malearkushkin,Female,1964-03-28,59,"Civil Engineer",Manufacturing,"Affluent Customer",No,15,3981,39,3209,2017-02-05,TRUE,Approved,"Giant Bicycles",Standard,medium,large,1812.75,582.48,1230.27,2010-06-07,"182 Homewood Plaza",QLD,Australia,7
3210,Stella,Abreheart,Female,1988-02-01,35,"Junior Executive",Manufacturing,"Mass customer",No,1,6422,29,3210,2017-03-06,FALSE,Approved,"Norco Bicycles",Road,medium,medium,543.39,407.54,135.85,2016-11-22,"96 Hermina Terrace",VIC,Australia,5
3211,Betsy,Cosh,Female,1993-06-12,29,"AutoMaleation Specialist II",Health,"High Net Worth",Yes,7,1149,27,3211,2017-07-12,TRUE,Approved,"Trek Bicycles",Standard,low,medium,1057.51,154.4,903.11,1999-07-20,"68486 Anderson Alley",VIC,Australia,8
3212,Corella,BartoMaleeu,Female,1981-01-15,42,"Analog Circuit Design Maleanager","Financial Services","Affluent Customer",No,13,2948,0,3212,2017-09-14,FALSE,Approved,,,,,1163.77,0,1163.77,0000-00-00,"4 Farragut Center",NSW,Australia,12
3213,Marcile,Vasiliev,Female,1971-09-26,51,,Telecommunications,"Affluent Customer",Yes,16,310,75,3213,2017-10-21,FALSE,Approved,"Giant Bicycles",Touring,medium,large,1873.97,863.95,1010.02,2004-07-25,"7858 Sauthoff Crossing",VIC,Australia,11
3214,Cindelyn,Balas,Female,1993-01-21,30,"SoFemaletware Engineer III","Financial Services","Mass customer",Yes,9,32,1,3214,2017-02-18,FALSE,Approved,"Giant Bicycles",Standard,medium,medium,1403.5,954.82,448.68,2016-11-14,"050 Monterey Street",QLD,Australia,3
3215,WolFemalegang,RaFemaleFemaleles,Male,1976-09-28,46,"General Maleanager",n/a,"Mass customer",Yes,7,2860,1,3215,2017-03-11,TRUE,Approved,"Giant Bicycles",Standard,medium,medium,1403.5,954.82,448.68,2005-05-10,"743 Karstens Point",NSW,Australia,11
3216,Edgar,Ordish,Male,1998-05-08,25,"Database AdMaleinistrator III",Manufacturing,"Mass customer",Yes,1,1344,81,3216,2017-06-19,TRUE,Approved,"Norco Bicycles",Standard,medium,small,586.45,521.94,64.51,2004-08-07,"26710 Express Trail",QLD,Australia,7
3217,Lorena,Titterrell,Female,1968-03-12,55,"Physical Therapy Assistant",Manufacturing,"Mass customer",No,8,5290,31,3217,2017-03-08,TRUE,Approved,"Giant Bicycles",Standard,medium,medium,230.91,173.18,57.73,2006-11-10,"17 Nevada Drive",NSW,Australia,11
3218,Conny,Starbeck,Female,1976-02-12,47,"Informationation System Manager",Argiculture,"Mass customer",Yes,22,2517,34,3218,2017-05-05,TRUE,Approved,"Norco Bicycles",Road,high,large,774.53,464.72,309.81,2003-07-21,"8200 Dapin Drive",QLD,Australia,4
3219,Denyse,Scutts,Female,1998-01-06,25,"Web Developer III","Financial Services","Mass customer",No,3,1494,67,3219,2017-04-26,FALSE,Approved,"Norco Bicycles",Road,medium,medium,544.05,376.84,167.21,2005-10-22,"423 Mcbride Place",NSW,Australia,7
3220,Hunt,Linn,Male,1972-07-26,50,"Research Assistant IV",Manufacturing,"Affluent Customer",No,11,782,69,3220,2017-02-12,FALSE,Approved,"Giant Bicycles",Road,medium,medium,792.9,594.68,198.22,1992-10-02,"580 Blaine Center",NSW,Australia,10
3221,Brigid,Quigley,Female,1959-09-25,63,"Internal Auditor",Property,"High Net Worth",Yes,11,2897,23,3221,2017-05-28,FALSE,Approved,"Norco Bicycles",Standard,medium,medium,1198.46,381.1,817.36,2005-05-10,"11 Crescent Oaks Junction",QLD,Australia,8
3222,Caralie,Sellors,U,0000-00-00,2023,"Senior Editor",IT,"Affluent Customer",No,0,7527,94,3222,2017-01-28,FALSE,Approved,"Giant Bicycles",Standard,medium,large,1635.3,993.66,641.64,2013-06-09,"7198 Rowland Street",QLD,Australia,9
3223,Tiffi,Wortt,U,0000-00-00,2023,"Database Administrator III",IT,"Mass Customer",Yes,0,5303,12,3223,2017-11-25,TRUE,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,1069.55,2003-08-05,"93723 Old Gate Hill",NSW,Australia,9
3224,Darell,Maleulqueeny,Female,1996-03-12,27,"AutoMaleation Specialist III",Manufacturing,"Affluent Customer",No,3,4002,5,3224,2017-01-07,FALSE,Approved,"Trek Bicycles",Mountain,low,medium,574.64,459.71,114.93,2011-08-29,"50506 Buhler Terrace",VIC,Australia,8
3225,Durante,Reddan,Male,1980-06-19,42,"ChieFemale Design Engineer",Health,"Mass customer",Yes,4,1679,24,3225,2017-12-22,TRUE,Approved,Solex,Road,medium,large,1777.8,820.78,957.02,2011-05-07,"5 Iowa Road",NSW,Australia,11
3226,Andi,Whittet,Female,1973-03-29,50,,Entertainment,"Affluent Customer",No,11,178,56,3226,2017-07-25,TRUE,Approved,"OHM Cycles",Standard,medium,medium,183.86,137.9,45.96,1997-10-04,"97 Sunnyside Junction",VIC,Australia,7
3227,Costa,Sharpin,Male,1995-12-06,27,,Manufacturing,"Affluent Customer",No,2,4923,51,3227,2017-12-27,FALSE,Approved,"OHM Cycles",Standard,high,medium,2005.66,1203.4,802.26,2012-04-10,"37363 Morning Park",VIC,Australia,7
3228,Maleargette,Donaghie,Female,1964-08-16,58,"Social Worker",Health,"Mass customer",No,13,1515,38,3228,2017-04-28,TRUE,Approved,Solex,Standard,medium,medium,1577.53,826.51,751.02,2011-03-16,"751 Cordelia Terrace",NSW,Australia,1
3230,Calida,Clardge,Female,1970-02-14,53,"Executive Secretary","Financial Services","Mass customer",No,12,4293,31,3230,2017-10-22,TRUE,Approved,"Giant Bicycles",Standard,medium,medium,230.91,173.18,57.73,2006-11-10,"864 Scoville Plaza",VIC,Australia,5
3231,Cazzie,Gravell,Male,1976-05-29,46,,n/a,"Affluent Customer",Yes,16,2789,63,3231,2017-07-17,TRUE,Approved,Solex,Standard,medium,medium,1483.2,99.59,1383.61,2015-04-11,"7 Bayside Point",VIC,Australia,8
3232,Rose,MaleilsoMale,Female,1993-10-10,29,"Payment Adjustment Coordinator","Financial Services","Mass customer",Yes,9,159,10,3232,2017-08-16,FALSE,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,1103.43,2013-03-12,"78258 Hanover Plaza",VIC,Australia,10
3233,Xever,Femaleeeley,Male,1959-01-06,64,"Tax Accountant","Financial Services","Mass customer",Yes,17,1270,1,3233,2017-10-11,TRUE,Approved,"Giant Bicycles",Standard,medium,medium,1403.5,954.82,448.68,2003-02-07,"44 Service Alley",VIC,Australia,7
3234,Maleata,Hoggan,Male,1987-04-15,36,"Safety Technician II",Manufacturing,"Mass customer",Yes,19,5547,87,3234,2017-03-31,TRUE,Approved,"Giant Bicycles",Standard,high,medium,1179,707.4,471.6,2003-09-10,"12 Quincy Lane",VIC,Australia,8
3235,LeiFemale,WoolFemaleall,Male,1965-05-15,58,"Business System Development Analyst",Property,"Affluent Customer",Yes,12,4114,13,3235,2017-05-22,FALSE,Approved,Solex,Standard,medium,medium,1163.89,589.27,574.62,2016-07-09,"322 Garrison Way",VIC,Australia,9
3237,Astrid,SuMalenall,Female,1964-08-15,58,"Assistant Maleanager",Manufacturing,"Mass customer",No,13,7094,44,3237,2017-03-24,TRUE,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,1660.88,2006-02-02,"225 Dexter Crossing",NSW,Australia,8
3238,Sauveur,EdMaleands,Male,1977-07-20,45,"Executive Secretary",Retail,"Mass customer",No,14,4685,32,3238,2017-07-13,TRUE,Approved,"Giant Bicycles",Standard,medium,medium,642.7,211.37,431.33,2002-03-22,"8 Rockefeller Lane",NSW,Australia,4
3239,Wendi,Hew,Female,1971-12-06,51,"StaFemaleFemale Scientist",Health,"High Net Worth",No,5,3909,0,3239,2017-06-19,FALSE,Approved,"Norco Bicycles",Standard,low,medium,363.01,290.41,72.6,2005-05-10,"9 Dixon Crossing",VIC,Australia,7
3240,Ryon,Elsay,Male,1976-09-04,46,"ChieFemale Design Engineer",n/a,"Mass customer",Yes,6,1412,57,3240,2017-09-05,TRUE,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,1630.25,2015-06-17,"3 Pepper Wood Point",NSW,Australia,8
3241,Maleilt,Erett,Male,1979-10-29,43,"Budget/Accounting Analyst IV",Manufacturing,"Mass customer",Yes,16,175,25,3241,2017-12-23,FALSE,Approved,"Giant Bicycles",Road,medium,medium,1538.99,829.65,709.34,2016-11-22,"7574 Onsgard Drive",QLD,Australia,7
3242,Lib,Schohier,Female,1958-03-07,65,"General Maleanager",Manufacturing,"Affluent Customer",Yes,14,2746,3,3242,2017-09-03,TRUE,Approved,"Trek Bicycles",Standard,medium,large,2091.47,388.92,1702.55,1998-12-17,"683 Scoville Park",VIC,Australia,8
3243,TiMale,Besset,Male,1973-05-19,49,"Media Manager",Health,"Mass customer",No,7,1732,1,3243,2017-05-11,FALSE,Approved,"Giant Bicycles",Standard,medium,medium,1403.5,954.82,448.68,1997-08-25,"11 Erie Hill",VIC,Australia,7
3244,Rosene,Bullar,Female,1959-05-08,64,"SysteMales AdMaleinistrator I","Financial Services","Mass customer",No,13,1400,19,3244,2017-12-09,FALSE,Approved,"OHM Cycles",Road,high,large,12.01,7.21,4.8,2009-03-08,"655 Chive Pass",VIC,Australia,9
3245,Wainwright,SuccaMaleore,Male,1959-03-27,64,"Graphic Designer",IT,"High Net Worth",No,7,643,0,3245,2017-09-28,FALSE,Approved,"OHM Cycles",Standard,low,medium,71.16,56.93,14.23,2015-06-17,"623 Carberry Way",NSW,Australia,8
3246,Norene,Maleerle,Female,1968-05-20,54,"Senior Cost Accountant","Financial Services","Mass customer",Yes,4,2563,8,3246,2017-05-11,TRUE,Approved,Solex,Road,medium,small,1703.52,1516.13,187.39,2005-12-07,"9 Nevada Pass",QLD,Australia,12
3247,Bellanca,RayMaleond,Female,1985-04-09,38,"Structural Engineer",Manufacturing,"Mass customer",Yes,5,1094,31,3247,2017-08-08,FALSE,Approved,"Giant Bicycles",Standard,medium,medium,230.91,173.18,57.73,1995-12-19,"3897 Oxford Pass",VIC,Australia,5
3248,Alastair,"Van der Beken",Male,1957-05-15,66,"Programmer Analyst II",n/a,"Affluent Customer",No,5,6609,84,3248,2017-03-16,TRUE,Approved,"Trek Bicycles",Road,medium,medium,290.62,215.14,75.48,2004-12-18,"9468 Vidon Way",VIC,Australia,7
3249,Cortney,Leet,Female,1981-08-23,41,"Analog Circuit Design Maleanager",Manufacturing,"Mass customer",Yes,14,414,65,3249,2017-02-02,TRUE,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,1028.76,1993-05-26,"49 Surrey Pass",NSW,Australia,4
3250,Hussein,Ticic,Male,1992-04-16,31,,Argiculture,"High Net Worth",Yes,4,1212,23,3250,2017-06-10,TRUE,Approved,"Norco Bicycles",Standard,medium,medium,1198.46,381.1,817.36,2003-01-05,"7 Holy Cross Lane",QLD,Australia,5
3251,CaMaleMaleie,Edridge,Female,1976-08-27,46,"Safety Technician II","Financial Services","High Net Worth",Yes,8,1356,4,3251,2017-03-27,TRUE,Approved,Solex,Standard,medium,medium,1483.2,99.59,1383.61,1998-12-17,"11 Mifflin Junction",NSW,Australia,10
3252,Alexia,MalecTerrelly,Female,1987-06-15,35,"GIS Technical Architect",n/a,"High Net Worth",Yes,14,1083,4,3252,2017-04-11,TRUE,Approved,Solex,Standard,medium,medium,1483.2,99.59,1383.61,1998-12-17,"21498 Springs Point",NSW,Australia,12
3253,Bernadine,ShakeshaFemalet,Female,1990-02-10,33,"Cost Accountant","Financial Services","High Net Worth",Yes,7,6942,21,3253,2017-12-03,TRUE,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,1103.43,2003-08-05,"888 Warrior Avenue",NSW,Australia,8
3254,Lissy,Paliser,Female,2001-05-22,21,"HuMalean Resources Assistant I","Financial Services","Mass customer",No,1,1345,76,3254,2017-11-29,FALSE,Approved,WeareA2B,Standard,low,medium,642.31,513.85,128.46,2014-10-10,"50602 Katie Lane",QLD,Australia,6
3255,Sutherlan,Truin,U,0000-00-00,2023,"Engineer IV",IT,"High Net Worth",No,0,1297,43,3255,2017-09-15,TRUE,Approved,"Norco Bicycles",Standard,medium,medium,1555.58,818.01,737.57,2003-09-09,"463 Merry Center",VIC,Australia,10
3256,Collen,Kew,Female,1986-02-06,37,Professor,"Financial Services","Affluent Customer",No,6,824,75,3256,2017-06-20,FALSE,Approved,"Giant Bicycles",Touring,medium,large,1873.97,863.95,1010.02,2006-05-22,"7798 Westport Trail",QLD,Australia,9
3257,Travis,Hulatt,Male,1980-05-07,43,"Senior Editor",n/a,"Mass customer",Yes,10,1102,83,3257,2017-04-24,TRUE,Approved,Solex,Touring,medium,large,2083.94,675.03,1408.91,1997-08-25,"6416 Grover Street",NSW,Australia,7
3258,Hettie,Godden,Female,1978-12-10,44,"Sales Representative",Retail,"Mass customer",Yes,18,3166,80,3258,2017-05-17,TRUE,Approved,"OHM Cycles",Touring,low,medium,1073.07,933.84,139.23,1991-07-10,"5 Stone Corner Parkway",NSW,Australia,9
3259,Rabi,,Male,1953-11-04,69,"Quality Control Specialist",n/a,"High Net Worth",No,10,5505,0,3259,2017-05-01,FALSE,Approved,Solex,Standard,medium,medium,441.49,84.99,356.5,1993-04-12,"12357 Arapahoe Parkway",QLD,Australia,3
3260,Kelsy,Rao,Female,1979-05-30,43,"Research Associate",Telecommunications,"High Net Worth",No,11,311,77,3260,2017-03-07,FALSE,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,1660.88,2011-05-09,"056 Petterle Drive",QLD,Australia,4
3261,Benedicto,Blumire,Male,1975-01-30,48,,Property,"Mass Customer",Yes,5,146,41,3261,2017-04-06,TRUE,Approved,Solex,Road,medium,medium,416.98,312.74,104.24,1997-05-10,"4591 Del Sol Court",NSW,Australia,8
3262,Maleaynord,L'Episcopi,Male,1959-10-14,63,"Product Engineer",Entertainment,"Mass customer",No,12,10,12,3262,2017-08-30,TRUE,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,1069.55,2004-08-17,"2558 Morningstar Center",QLD,Australia,8
3263,Quentin,Femaleorte,Female,1981-08-21,41,"Business System Development Analyst",Manufacturing,"Affluent Customer",No,5,840,30,3263,2017-12-07,TRUE,Approved,Solex,Standard,high,medium,748.17,448.9,299.27,1991-11-10,"15566 Waxwing Place",NSW,Australia,9
3264,Garret,Higginbottam,Male,1978-08-19,44,,"Financial Services","Mass Customer",Yes,17,3355,54,3264,2017-06-19,TRUE,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,1279.4,2015-10-18,"8 Marquette Court",NSW,Australia,11
3265,Isaak,Higounet,Male,1967-06-02,55,"Clinical Specialist",Health,"High Net Worth",No,11,2044,0,3265,2017-10-03,TRUE,Approved,"Giant Bicycles",Standard,medium,medium,230.91,173.18,57.73,2006-11-10,"7 Pepper Wood Crossing",VIC,Australia,8
